,date,type,operator,fatalities,location,country,year
21545,26-JUL-2011,Lockheed C-130H Hercules,Moroccan AF,80.0,near Goulimime Airpor...,Morocco,2011
21546,27-JUL-2011,Antonov An-2R,Vostok-Zapad,0.0,Bichevaya,Russia,2011
21547,28-JUL-2011,Boeing 747-48EF,Asiana Airlines,2.0,"near Jeju, South Kore...",Pacific Ocean,2011
21548,29-JUL-2011,Boeing 777-266ER,EgyptAir,0.0,Cairo Internatio...,Egypt,2011
21549,30-JUL-2011,Boeing 737-8BK (WL),Caribbean Airlines,0.0,Georgetown-Chedd...,Guyana,2011
21550,30-JUL-2011,Canadair CRJ-200ER,Air Nostrum,0.0,Barcelona Airpor...,Spain,2011
21551,02-AUG-2011,Cessna C-98A Grand Caravan (208B),Brazilian AF,8.0,near Bom Jardim da Se...,Brazil,2011
21552,03-AUG-2011,Convair CV-580,Nolinor Aviation,0.0,Kasba Lake Airpo...,Canada,2011
21553,08-AUG-2011,Antonov An-24RV,IrAero,0.0,Blagoveshchensk ...,Russia,2011
21554,09-AUG-2011,Antonov An-12AP,"KnAAPO, op.for Avis Amur",11.0,near Omsukchan,Russia,2011
21556,20-AUG-2011,Boeing 737-210C,First Air,12.0,near Resolute Airport...,Canada,2011
21557,20-AUG-2011,BN-2A-7 Islander,Trans Guyana Airways,0.0,Port Kaituma Air...,Guyana,2011
21558,22-AUG-2011,Antonov An-2,Sayanian Cedar,1.0,"Todzhi district,...",Russia,2011
21559,24-AUG-2011,DHC-6 Twin Otter 310,MASwings,0.0,Lawas Airport (LWY),Malaysia,2011
21560,25-AUG-2011,Airbus A300B4-620,Afriqiyah Airways,0.0,Tripoli Internat...,Libya,2011
21561,25-AUG-2011,Airbus A300B4-622R,Libyan Arab Airlines,0.0,Tripoli Internat...,Libya,2011
21562,25-AUG-2011,Airbus A320-214,Afriqiyah Airways,0.0,Tripoli Internat...,Libya,2011
21564,28-AUG-2011,Antonov An-2R,Aviakompaniya Pilot,1.0,near Neschadinovskaya...,Russia,2011
21565,29-AUG-2011,Airbus A320-214,Gulf Air,0.0,Cochin Internati...,India,2011
21566,31-AUG-2011,Antonov An-2T,DOSAAF,0.0,"near Magan, Yakutsk r...",Russia,2011
21567,02-SEP-2011,Cessna 208B Grand Caravan,Grant Aviation,1.0,"near Nightmute, AK",USA,2011
21568,02-SEP-2011,CASA C-212 Aviocar 300DF,Chilean AF,21.0,near Isla RobinsA3n C...,Chile,2011
21569,03-SEP-2011,Antonov An-2R,Unikom-Avia,1.0,"near Kostyukivka, Vin...",Ukraine,2011
21570,04-SEP-2011,Embraer EMB-145LR (ERJ-145LR),"United Express, opb Trans States Airlines",0.0,Ottawa/Macdonald...,Canada,2011
21571,06-SEP-2011,Fairchild SA227-BC Metro III,Aerocon,8.0,near Trinidad Airport...,Bolivia,2011
21572,07-SEP-2011,Yakovlev Yak-42D,YAK Service,44.0,near Yaroslavl-Tunosh...,Russia,2011
21573,09-SEP-2011,Cessna 208B Grand Caravan,Susi Air,2.0,"near Notnare Village,...",Indonesia,2011
21574,09-SEP-2011,Antonov An-2TD,Classic Wings,0.0,Bruchsal Airfield,Germany,2011
21575,12-SEP-2011,Airbus A321-211,Air France,0.0,Paris-Charles de...,France,2011
21576,14-SEP-2011,Embraer EMB-120ER Brasilia,Angolan AF,17.0,Huambo Airport (...,Angola,2011
21577,16-SEP-2011,Embraer ERJ-190,TAME Ecuador,0.0,Quito-Mariscal S...,Ecuador,2011
21578,16-SEP-2011,Let L-410UVP,AerolAneas SOSA,0.0,Utila Airport (UII),Honduras,2011
21579,17-SEP-2011,Learjet 35,private,0.0,Valencia-Arturo ...,Venezuela,2011
21580,20-SEP-2011,Beech 99A,SALSA d'Haiti,3.0,near Milot,Haiti,2011
21581,22-SEP-2011,DHC-6 Twin Otter 300,Arctic Sunwest Charters,2.0,"Yellowknife, NT",Canada,2011
21582,23-SEP-2011,DHC-3T Texas Turbine Otter,Servant Air,1.0,"near Heitman Lake, AK",USA,2011
21583,25-SEP-2011,Beech 1900D,Buddha Air,19.0,near Kathmandu-Tribhu...,Nepal,2011
21584,26-SEP-2011,DC-9-51,Aeropostal,0.0,Puerto Ordaz Air...,Venezuela,2011
21585,29-SEP-2011,CASA/Nurtanio NC-212 Aviocar,Nusantara Buana Air,18.0,near Kutacane-Alas Le...,Indonesia,2011
21586,??-SEP-2011,DHC-6 Twin Otter 300,Zueitina Oil,0.0,As Sidr Airport,Libya,2011
21587,02-OCT-2011,Fokker 50,Sudan Airways,0.0,Khartoum-Civil A...,Sudan,2011
21588,03-OCT-2011,Dassault Falcon 20F,Aerotaxis Dos Mil,0.0,Atlanta-Newnan C...,USA,2011
21589,04-OCT-2011,Cessna 208B Grand Caravan,Air Tindi,2.0,"Utsingi Point, G...",Canada,2011
21590,07-OCT-2011,Cessna 550 Citation II,AgAancia MarAtima Universal,0.0,ManhuaAu-Aeropo...,Brazil,2011
21591,09-OCT-2011,Antonov An-2R,private,0.0,"near Zasovkaya, Krasn...",Russia,2011
21592,10-OCT-2011,Boeing 737-4Q8,Sky Airlines,0.0,Antalya Airport ...,Turkey,2011
21593,12-OCT-2011,Embraer EMB-120ER Brasilia,Nationale et Regionale Transport,0.0,Port Gentil Airp...,Gabon,2011
21594,13-OCT-2011,DHC-8-102,Airlines PNG,28.0,near Madang Airport (...,P.N. Guinea,2011
21595,14-OCT-2011,Cessna 208B Grand Caravan,Moremi Air,8.0,Xakanaka Airstrip,Botswana,2011
21596,14-OCT-2011,Cessna 550 Citation II,Club One Air,0.0,Surat Gujarat Ai...,India,2011
21597,14-OCT-2011,Tupolev Tu-134A-3,Yamal Airlines,0.0,near Novy Urengoy Air...,Russia,2011
21598,17-OCT-2011,Learjet 31A,Hospitais Associados de Pernambuco,0.0,near GoiAnia-Santa G...,Brazil,2011
21599,18-OCT-2011,BN-2T Turbine Islander,Nepal Army,6.0,"Dhorpatan, Bowan...",Nepal,2011
21601,25-OCT-2011,Raytheon Beechjet 400A,Civil Aviation Training Center,0.0,Bangkok-Don Muan...,Thailand,2011
21602,25-OCT-2011,Beech B300 Super King Air 350,Siam Land Flying Company,0.0,Bangkok-Don Muan...,Thailand,2011
21603,27-OCT-2011,Beech 100 King Air,Northern Thunderbird Air,2.0,near Vancouver Intern...,Canada,2011
21604,30-OCT-2011,Ilyushin Il-76TD,Sky Georgia,0.0,Erzurum Airport ...,Turkey,2011
21605,31-OCT-2011,Gulfstream G150,Jimmie Johnson Racing II,0.0,Key West Interna...,USA,2011
21606,??-OCT-2011,Antonov An-28,Swala Aviation,0.0,Shabunda Airport,D.R. Congo,2011
21607,01-NOV-2011,Boeing 767-35DER,LOT,0.0,Warszawa-FrAdA...,Poland,2011
21608,10-NOV-2011,Fokker 50,Blue Bird Aviation,0.0,Guri'el Airstrip,Somalia,2011
21609,10-NOV-2011,Airbus A320-211,Delta Air Lines,0.0,near Minneapolis-St. ...,USA,2011
21610,11-NOV-2011,Cessna S550 Citation S/II,Kreuter Engineering,0.0,"Warroad Airport,...",USA,2011
21611,21-NOV-2011,Cessna 208B Grand Caravan,Makalu Air,0.0,Talcha Airport,Nepal,2011
21612,22-NOV-2011,Cessna 550 Citation Bravo,Pws Air Llc,0.0,Moline-Quad-City...,USA,2011
21613,23-NOV-2011,Cessna 208B Grand Caravan,Susi Air,1.0,near Bilogai/Sugapa A...,Indonesia,2011
21614,26-NOV-2011,Gulfstream American G-1159 Gulfstream II,Wings Over Africa,0.0,Huambo Airport (...,Angola,2011
21615,30-NOV-2011,Beech 1900,Bolivian AF,0.0,near La Paz-El Alto A...,Bolivia,2011
21616,03-DEC-2011,CASA/IPTN NC-212 Aviocar 200,Merpati Nusantara,0.0,Larat-Watidar Ai...,Indonesia,2011
21617,04-DEC-2011,Beech A100 King Air,Air Tropiques,0.0,Pointe Noire Air...,Congo,2011
21618,08-DEC-2011,Boeing 757-351 (WL),Delta Air Lines,0.0,Atlanta Hartsfie...,USA,2011
21619,08-DEC-2011,Boeing 737-732 (WL),Delta Air Lines,0.0,Atlanta Hartsfie...,USA,2011
21621,13-DEC-2011,Airbus A319-111,Air France,0.0,Paris-Charles de...,France,2011
21622,15-DEC-2011,Antonov An-32,Indian AF,0.0,Jorhat-Rowriah A...,India,2011
21623,17-DEC-2011,Cessna 208 Caravan I,"Spokane Turbine Skydiving, op.for Skydive Mesquite",0.0,Mesquite Airport...,USA,2011
21624,18-DEC-2011,PZL-Mielec C-145A (M28-05) Skytruck,USAF,0.0,Walan Rabat Land...,Afghanistan,2011
21625,20-DEC-2011,Boeing 737-36M,Sriwijaya Air,0.0,Yogyakarta-Adisu...,Indonesia,2011
21626,25-DEC-2011,DC-9-83 (MD-83),AMC Aviation,0.0,Karachi-Jinnah I...,Pakistan,2011
21627,28-DEC-2011,Tupolev Tu-134A-3,Kyrgyzstan,0.0,Osh Airport (OSS),Kyrgyzstan,2011
21628,28-DEC-2011,Cessna 650 Citation VII,Citation 7063 Corp.,0.0,Fort Lauderdale ...,USA,2011
21629,??-???-2011,Antonov An-24RV,Katekavia,0.0,Chita Airport (HTA),Russia,2011
21630,09-JAN-2012,Xian MA60,TAM,0.0,Guayaramerin Air...,Bolivia,2012
21631,12-JAN-2012,Let L-410UVP-E9,Blue Sky Aviation,0.0,Kichwa Tembo Air...,Kenya,2012
21632,18-JAN-2012,DHC-8-315Q MPA,Japan Coast Guard,0.0,near Kitakojima Island,Japan,2012
21633,24-JAN-2012,DC-9-83 (MD-83),"Swiftair, op.for Gryphon Airlines",0.0,Kandahar Airport...,Afghanistan,2012
21634,24-JAN-2012,Canadair CRJ-200ER,Pinnacle Airlines,0.0,Providence-Theod...,USA,2012
21635,30-JAN-2012,Antonov An-28,TRACEP-Congo Aviation,3.0,near Namoya,D.R. Congo,2012
21636,02-FEB-2012,Learjet 35,Extrapoint LLC,0.0,Pueblo Memorial ...,USA,2012
21637,05-FEB-2012,Airbus A320-211,All Nippon,0.0,Sendai Airport (...,Japan,2012
21638,07-FEB-2012,Antonov An-2R,AeroGeo,0.0,Kyzyl Airport (KYZ),Russia,2012
21639,09-FEB-2012,DHC-6 Twin Otter 200,Maldivian Air Taxi,0.0,Male Internation...,Maldives,2012
21640,11-FEB-2012,Learjet 31A,MM Air Inc,0.0,Wheatland-Phifer...,USA,2012
21642,12-FEB-2012,Airbus A320-232,TAM Brasil,0.0,Porto Alegre-Sal...,Brazil,2012
21643,13-FEB-2012,Learjet 55,Jet ICU Air Ambulance Service,0.0,Brooksville-Hern...,USA,2012
21644,13-FEB-2012,Airbus A320-214,Airphil Express,0.0,Kalibo Airport (...,Philippines,2012
21645,13-FEB-2012,Saab 2000,Carpatair,0.0,Craiova Airport ...,Romania,2012
21646,14-FEB-2012,Airbus A319-111,easyJet,0.0,London-Luton Air...,U.K.,2012
21647,17-FEB-2012,Let L-410UVP,DOSAAF,0.0,"Tanay Airfield, ...",Russia,2012
21648,17-FEB-2012,ATR 72-212A (ATR 72-500),Air KBZ,0.0,Thandwe Airport ...,Myanmar,2012
21649,21-FEB-2012,Lockheed CC-130H(T) Hercules,RCAF,0.0,"Key West NAS, FL...",USA,2012
21650,28-FEB-2012,Cessna 208B Grand Caravan,CTA - Cleiton Taxi AAreo,1.0,near Manaus-Aeroclube...,Brazil,2012
21651,01-MAR-2012,Cessna 750 Citation X,Asia Today,5.0,near Egelsbach Airport,Germany,2012
21652,02-MAR-2012,Cessna 650 Citation III,Jeffy Jet,0.0,Paulding Northwe...,USA,2012
21654,08-MAR-2012,BAe 3102 Jetstream 31,"Links Air, op.for Manx2",0.0,Isle Of Man-Rona...,U.K.,2012
21655,09-MAR-2012,DHC-6 Twin Otter 300,Peruvian AF,0.0,Laguna Caballoco...,Peru,2012
21656,09-MAR-2012,Beech 100 King Air,Southern Air Charter,0.0,Deadman's Cay Ai...,Bahamas,2012
21657,13-MAR-2012,Boeing 737-732 (WL),Delta Air Lines,0.0,Atlanta Hartsfie...,USA,2012
21658,15-MAR-2012,Convair CV-440-38,Jet One Express,2.0,near San Juan-Luis Mu...,Puerto Rico,2012
21659,15-MAR-2012,Lockheed C-130J-30 Super Hercules,Norwegian AF,5.0,Mount Kebnekaise,Sweden,2012
21660,15-MAR-2012,Cessna 501 Citation I/SP,private,5.0,Franklin-Macon C...,USA,2012
21661,16-MAR-2012,CASA CN-235M-100,Ecuador Army,0.0,Quito-Mariscal S...,Ecuador,2012
21662,17-MAR-2012,Beech 1900C,Northern Thunderbird Air,0.0,Blue River Airpo...,Canada,2012
21663,22-MAR-2012,Antonov An-2,private,0.0,"near Byelaya Kalitva,...",Russia,2012
21664,22-MAR-2012,Beech B300 Super King Air 350,INAER Helicopter Chile,8.0,near Puerto Aguirre,Chile,2012
21665,22-MAR-2012,Douglas C-54G (DC-4),Jet One Express,0.0,San Juan-Luis Mu...,Puerto Rico,2012
21666,24-MAR-2012,Cessna 208 Caravan I,private,0.0,"near Abalone Caye, Po...",Belize,2012
21667,29-MAR-2012,Fokker 50,Feeder Airlines,0.0,Wau Airport (WUU),South Sudan,2012
21668,29-MAR-2012,Boeing 737-86N (WL),Norwegian Air Shuttle,0.0,Oslo-Gardermoen ...,Norway,2012
21669,29-MAR-2012,Boeing 737-883,SAS,0.0,Oslo-Gardermoen ...,Norway,2012
21670,31-MAR-2012,Boeing 777-246ER,JAL,0.0,Tokyo Haneda Int...,Japan,2012
21671,02-APR-2012,ATR 72-201,UTair Aviation,33.0,near Tyumen Airport (...,Russia,2012
21672,02-APR-2012,Hawker Siddeley HS-748,Timbis Air Services,0.0,Doro Airstrip,South Sudan,2012
21673,09-APR-2012,DHC-8-311Q Dash 8,Air Tanzania,0.0,Kigoma Airport (...,Tanzania,2012
21674,14-APR-2012,Boeing 737-33A (QC),Titan Airways,0.0,ChambAry Airpor...,France,2012
21675,15-APR-2012,Canadair CRJ-200ER,"Delta Connection, opb ExpressJet Airlines",0.0,Moline-Quad-City...,USA,2012
21676,15-APR-2012,Fokker F-27 Friendship 500,Sky Relief Services,0.0,Yida Airstrip,South Sudan,2012
21677,20-APR-2012,Boeing 737-236A,Bhoja Airlines,127.0,near Islamabad-Benazi...,Pakistan,2012
21678,21-APR-2012,Curtiss C-46F,SkyTeam Cargo,3.0,Santa Cruz-Viru ...,Bolivia,2012
21679,22-APR-2012,Boeing 737-4H6,Shaheen Air,0.0,Karachi-Jinnah I...,Pakistan,2012
21680,23-APR-2012,Antonov An-2R,Aerogetic,0.0,DArvari,Romania,2012
21681,23-APR-2012,Antonov An-2R,Proskuriv Avia,0.0,"near Knyazhichi, Sumy...",Ukraine,2012
21682,27-APR-2012,Boeing 727-212,Unknown,0.0,Laguna Salada,Mexico,2012
21683,27-APR-2012,Cessna 560XL Citation XLS,Pape Group Inc,0.0,"Eugene Airport, ...",USA,2012
21684,28-APR-2012,Antonov An-24RV,Jubba Airways,0.0,Galkayo Airport ...,Somalia,2012
21685,30-APR-2012,ATR 72-212A (ATR 72-500),Thai AF,0.0,Dhaka-Shahjalal ...,Bangladesh,2012
21686,01-MAY-2012,Airbus A300B4-605R,"Onur Air, op.for Saudi Arabian",0.0,Jeddah-King Abdu...,Saudi Arabia,2012
21687,02-MAY-2012,Cessna 208B Grand Caravan,"Airworks, op.for UN WFP",0.0,Yambio Airport,South Sudan,2012
21688,09-MAY-2012,Sukhoi Superjet 100-95B,Sukhoi Civil Aircraft,45.0,near Jakarta,Indonesia,2012
21689,11-MAY-2012,Convair CV-580F SCD,Contract Air Cargo,0.0,Guatemala City-L...,Guatemala,2012
21690,14-MAY-2012,Dornier 228-212,Agni Air,15.0,near Jomsom Airport (...,Nepal,2012
21691,15-MAY-2012,DHC-6 Twin Otter 300,Airlines PNG,0.0,Sasereme Airstrip,P.N. Guinea,2012
21692,17-MAY-2012,ATR 72-212A (ATR 72-500),Air Dolomiti,0.0,MA14nchen-Franz J...,Germany,2012
21693,17-MAY-2012,Shorts 360-100,Air Cargo Carriers,0.0,Houston-George B...,USA,2012
21694,18-MAY-2012,Antonov An-2T,Sky Escort Aero-Club Hungary,0.0,GAdAllA Airfield,Hungary,2012
21695,23-MAY-2012,Antonov An-30B,Russian AF,0.0,CAslav Air Base,Czech Rep.,2012
21696,23-MAY-2012,Canadair Challenger 601-3R,Majestic Jet Inc.,0.0,The Diplomat Gol...,USA,2012
21697,24-MAY-2012,Canadair CC-144A Challenger 600,RCAF,0.0,near Tampa-Mac Dill A...,USA,2012
21698,25-MAY-2012,Cessna 208B Super Cargomaster,Skydive Flyzone,0.0,LAzignan-CorbiA...,France,2012
21699,28-MAY-2012,Boeing 777-237LR,Air India,0.0,Mumbai (Bombay) ...,India,2012
21700,30-MAY-2012,Embraer EMB-140 (ERJ-135KL),American Eagle,0.0,Chicago-O'Hare I...,USA,2012
21701,30-MAY-2012,Boeing 747-45EF,Eva Air,0.0,Chicago-O'Hare I...,USA,2012
21702,01-JUN-2012,Boeing 737-4Y0,Sriwijaya Air,0.0,Pontianak-Supadi...,Indonesia,2012
21705,03-JUN-2012,Lockheed P-2H Neptune,"Neptune Aviation Services, opf",2.0,"near Modena, Iron Cou...",USA,2012
21706,03-JUN-2012,Lockheed SP-2H Neptune,Minden Air Corporation,0.0,Minden-Tahoe Air...,USA,2012
21707,06-JUN-2012,Swearingen SA227-AC Metro III,Air Class LAneas AAreas,2.0,"near Isla de Flores, ...",Uruguay,2012
21708,07-JUN-2012,Learjet 60,Performance Aircraft Leasing,0.0,Aspen-Pitkin Cou...,USA,2012
21709,09-JUN-2012,ATR 42-500,CSA,0.0,Praha-Ruzyne Int...,Czech Rep.,2012
21710,10-JUN-2012,Let L-410UVP,Ukrainska Shkola Pilotov,5.0,near Borodyanka Airfield,Ukraine,2012
21711,10-JUN-2012,DHC-8-311,LIAT,0.0,Antigua-Coolidge...,Antigua,2012
21712,11-JUN-2012,Antonov An-2R,Avia Zov,13.0,"near Serov, Sverdlovs...",Russia,2012
21713,11-JUN-2012,BN-2T Turbine Islander,Sunbird Aviation,0.0,Vanimo Airport (...,P.N. Guinea,2012
21714,12-JUN-2012,Hawker Siddeley HS-748,Wasaya Airways,0.0,Sandy Lake Airpo...,Canada,2012
21715,16-JUN-2012,ATR 42-320,Blue Islands,0.0,Jersey-States Ai...,U.K.,2012
21716,18-JUN-2012,Beech Beechjet 400A,N79TE,0.0,Atlanta-DeKalb P...,USA,2012
21717,20-JUN-2012,Boeing 767-381ER,All Nippon,0.0,Tokyo-Narita Air...,Japan,2012
21718,20-JUN-2012,Grumman G-159 Gulfstream I,ITAB,0.0,Pweto Airport (PWO),D.R. Congo,2012
21720,23-JUN-2012,Cessna 208B Grand Caravan,Colombian Army,4.0,"near La Leona,Tocaima...",Colombia,2012
21721,27-JUN-2012,Ilyushin Il-76MD,Russian AF,0.0,Tver-Migalovo Ai...,Russia,2012
21722,29-JUN-2012,Embraer ERJ-190,Tianjin Airlines,2.0,Hotan Airport (HTN),China,2012
21723,01-JUL-2012,Lockheed C-130H Hercules,USAF,4.0,"near Edgemont, SD",USA,2012
21724,04-JUL-2012,Rockwell Sabreliner 75A,Argentine Army,0.0,El Palomar Airpo...,Argentina,2012
21725,04-JUL-2012,DHC-8-402Q Dash 8,"United Express, opb Colgan Air",0.0,Houston-George B...,USA,2012
21726,09-JUL-2012,DHC-6 Twin Otter 300,Trans Maldivian Airways,0.0,Conrad Maldivian...,Maldives,2012
21727,12-JUL-2012,Harbin Yunshuji Y-12 II,Mauritanian AF,7.0,near Nouakchott Airpo...,Mauritania,2012
21728,13-JUL-2012,Gulfstream G-IV,Universal Jet Aviation,3.0,Le Castellet Air...,France,2012
21729,15-JUL-2012,DC-9-83 (MD-83),American Airlines,0.0,Dallas/Fort Wort...,USA,2012
21730,17-JUL-2012,Canadair CRJ-200ER,SkyWest Airlines,1.0,Saint George Mun...,USA,2012
21731,18-JUL-2012,Boeing 737-230,Sky Airline,0.0,La Serena-La Flo...,Chile,2012
21732,19-JUL-2012,Antonov An-2R,Dalnevostochnaya,0.0,"Elban, Amur region",Russia,2012
21733,22-JUL-2012,Let L-410UVP-E3,DOSAAF,1.0,Bolshoe Gryzlovo...,Russia,2012
21734,28-JUL-2012,Beech B200 Super King Air,ASL - Air Service Liege,0.0,Cambridge Airpor...,U.K.,2012
21735,28-JUL-2012,Beech B200 King Air,Vilma Alimentos,8.0,Juiz de Fora-Fra...,Brazil,2012
21736,02-AUG-2012,Cessna 500 Citation I,Airnor,2.0,near Santiago de Comp...,Spain,2012
21737,06-AUG-2012,Embraer Phenom 300,Dalia Air,0.0,St. Gallen-Alten...,Switzerland,2012
21738,10-AUG-2012,Bombardier DHC-8-402Q Dash 8,"United Express, opb Colgan Air",0.0,Washington-Dulle...,USA,2012
21739,10-AUG-2012,Airbus A330-343X,Lufthansa,0.0,Washington-Dulle...,USA,2012
21740,16-AUG-2012,Saab 2000 AEW&C,Pakistan AF,0.0,Kamra-Minhas PAF...,Pakistan,2012
21741,17-AUG-2012,Embraer ERJ-190,Mandarin Airlines,0.0,Magong Airport (...,Taiwan,2012
21742,19-AUG-2012,Antonov An-26-100,Alfa Airlines,32.0,near Talodi,Sudan,2012
21743,22-AUG-2012,Let L-410UVP-E9,Mombasa Air Safari,4.0,Ngerende Airstri...,Kenya,2012
21744,30-AUG-2012,BN-2B-26 Islander,Dapeng Airlines,3.0,"near Jhuosi, Hualien ...",Taiwan,2012
21745,31-AUG-2012,ATR 42-500,PIA,0.0,Lahore Airport (...,Pakistan,2012
21746,09-SEP-2012,Antonov An-2P,Aeroklub Bydgoski,0.0,Bydgoszcz Airpor...,Poland,2012
21747,10-SEP-2012,DHC-8-301,"Air Canada Express, opb Jazz Aviation",0.0,"GaspA Airport, ...",Canada,2012
21748,12-SEP-2012,Antonov An-28,Petropavlovsk-Kamchatsky Air Ent.,10.0,near Palana Airport,Russia,2012
21749,15-SEP-2012,Learjet 24D,BIO Aerospace,0.0,near Bornholm-RA nne ...,Denmark,2012
21750,18-SEP-2012,Beech Beechjet 400,Dewberry Air,0.0,Macon Downtown A...,USA,2012
21751,20-SEP-2012,Airbus A320-232,Syrianair,0.0,near Duma,Syria,2012
21752,20-SEP-2012,Learjet 36A,"Fox Flight, Inc.",0.0,New Haven-Tweed ...,USA,2012
21753,21-SEP-2012,DHC-6 Twin Otter 300,Tara Air,0.0,Dolpa Airport (DOP),Nepal,2012
21755,22-SEP-2012,Hawker Beech 390 Premier IA,Govt of Uttar Pradesh,0.0,Delhi-Indira Gan...,India,2012
21756,28-SEP-2012,Dornier 228-202,Sita Air,19.0,near Kathmandu-Tribhu...,Nepal,2012
21757,29-SEP-2012,Antonov An-2R,Plant ELKAP,0.0,"near Ivdel, Sverdlovs...",Russia,2012
21758,??-SEP-2012,Antonov An-2R,SHP Dmitrievsky,0.0,"Dmitrievskaya, K...",Russia,2012
21759,04-OCT-2012,Boeing 717-2BD,Southwest Airlines,0.0,Milwaukee-Genera...,USA,2012
21760,07-OCT-2012,Antonov An-12BP,"AZZA Transport, op.for Sudan AF",15.0,"near Omdurman, Khartoum",Sudan,2012
21761,07-OCT-2012,BN-2A-26 Islander,FlyMontserrat,3.0,Antigua-V.C. Bir...,Antigua,2012
21762,10-OCT-2012,Embraer Phenom 100,PNM Consultoria,0.0,Porto Alegre Air...,Brazil,2012
21763,13-OCT-2012,MD-11F,Centurion Air Cargo,0.0,SAo Paulo/Campi...,Brazil,2012
21764,14-OCT-2012,Boeing 737-8KN (WL),Corendon Airlines,0.0,Antalya Airport ...,Turkey,2012
21765,16-OCT-2012,Bombardier CRJ-701ER,"Brit Air, op.for Air France",0.0,Lorient-Lann Bih...,France,2012
21766,17-OCT-2012,DHC-8-315Q Dash 8,U.S. Department of State,0.0,Kabul Airport (KBL),Afghanistan,2012
21767,19-OCT-2012,Fokker 100,Network Aviation Australia,0.0,"Nifty Airport, W...",Australia,2012
21768,19-OCT-2012,Antonov An-12B,Air Mark Aviation,0.0,Shindand Airport...,Afghanistan,2012
21769,25-OCT-2012,Cessna 208B Grand Caravan,Taraba State Government,0.0,near Yola Airport (YOL),Nigeria,2012
21770,28-OCT-2012,Beech 1900D,Chad Government,0.0,Bir Kalait,Chad,2012
21771,30-OCT-2012,Let L-410UVP,Cetraca Aviation Service,0.0,Butembo Airport,D.R. Congo,2012
21772,30-OCT-2012,Cessna 560 Citation V,Can-West Corporate Air Charter,0.0,Edmonton Interna...,Canada,2012
21773,06-NOV-2012,Cessna 208B Super Cargomaster,"FedEx, op.for Baron Aviation",1.0,near Wichita-Mid-Cont...,USA,2012
21774,09-NOV-2012,CASA C-295M,Algerian AF,6.0,near Saint-Germain-du...,France,2012
21775,09-NOV-2012,Curtiss C-46A,Buffalo Airways,0.0,Yellowknife Airp...,Canada,2012
21776,11-NOV-2012,Cessna 525B CitationJet CJ3,Tropic Air TAxi AAreo,0.0,SAo Paulo-Congo...,Brazil,2012
21777,13-NOV-2012,Swearingen SA226-TC Metro II,Zorex Air Transport,0.0,Murcia-San Javie...,Spain,2012
21778,13-NOV-2012,MD-82,Global Aviation Leasing,0.0,Johannesburg-O.R...,South Africa,2012
21779,15-NOV-2012,Fokker 50,Skyward International Aviation,0.0,Aweil Airport,South Sudan,2012
21780,16-NOV-2012,Airbus A300B4-203 (F),"Air Contractors, op.for DHL Aviation",0.0,Bratislava-M. R....,Slovakia,2012
21781,17-NOV-2012,Cessna 550 Citation II,U.S. Customs,0.0,Greenwood County...,USA,2012
21782,18-NOV-2012,Cessna 208B Grand Caravan,Gogal Air Service,1.0,near Snow Lake Airpor...,Canada,2012
21783,19-NOV-2012,Antonov An-26,"Trast Aero, op.for Ultimate Air",0.0,Yida Airstrip,South Sudan,2012
21784,21-NOV-2012,Antonov An-26,Yemen AF,10.0,near Sana'a Internati...,Yemen,2012
21785,21-NOV-2012,Antonov An-26B-100,Polyarnye Avialinii,0.0,Deputatskiy Airport,Russia,2012
21786,25-NOV-2012,Antonov An-2R,Aeroclub Maestro,1.0,Yugorsk-2 Airfield,Russia,2012
21787,27-NOV-2012,Embraer EMB-120ER Brasilia,Inter Iles Air,0.0,near Moroni-Prince Sa...,Comoros,2012
21788,29-NOV-2012,Cessna 208B Grand Caravan,Martinaire,0.0,"near Bryans Corner, OK",USA,2012
21790,03-DEC-2012,Cessna 208B Grand Caravan,Era Alaska,0.0,near Mekoryuk-Ellis F...,USA,2012
21791,05-DEC-2012,AMI C-47TP (DC-3T),South African AF,11.0,"Giant's Castle, ...",South Africa,2012
21792,05-DEC-2012,Canadair CRJ-200LR,"Air Wisconsin, op.for US Airways Express",0.0,near New York-La Guar...,USA,2012
21793,07-DEC-2012,BN-2A-7 Islander,Nayarit State Government,0.0,La Yesca Airstrip,Mexico,2012
21794,07-DEC-2012,Cessna 501 Citation I/SP,Makaira Aircraft Sales LLC,0.0,"near Detroit Lakes, MN",USA,2012
21795,09-DEC-2012,Learjet 25,Starwood Management,7.0,near Iturbide,Mexico,2012
21797,17-DEC-2012,Antonov An-26-100,Amazon Sky,4.0,"Tomas District, ...",Peru,2012
21799,19-DEC-2012,Beech B100 King Air,Stinger Welding,2.0,"near Libby Airport, MT",USA,2012
21800,20-DEC-2012,Basler Turbo 67 (DC-3T),"Kenn Borek Air, op.for ALCI Aviation",0.0,Holtanna Glacier,Antarctica,2012
